PP_3251_2,PP_3265_1,PP_3265_2,PP_3265_3,PP_6014_1,PP_6014_2,PP_6015_1,PP_6036_1,PP_6036_2,PP_6038_1,PP_6038_2,PP_6127_1
596.2652913,632.6331387,632.6331387,632.6331387,777.0222688,777.0222688,737.6901711,857.673749,857.673749,868.4916404,868.4916404,732.769805
596.8846805,633.36114,633.36114,633.36114,777.8294249,777.8294249,738.4564698,858.6607153,858.6607153,869.4910554,869.4910554,733.6130383
596.2652913,633.4651402,633.4651402,633.4651402,777.0222688,777.0222688,737.6901711,858.8017105,858.8017105,869.633829,869.633829,733.7335003
597.0911435,632.3211382,632.3211382,632.3211382,778.0984769,778.0984769,738.7119027,857.2507634,857.2507634,868.0633197,868.0633197,732.4084192
596.8846805,632.3211382,632.3211382,632.3211382,777.8294249,777.8294249,738.4564698,857.2507634,857.2507634,868.0633197,868.0633197,732.4084192
595.4394391,632.217138,632.217138,632.217138,775.9460607,775.9460607,736.6684396,857.1097682,857.1097682,867.9205462,867.9205462,732.2879573
596.8846805,632.217138,632.217138,632.217138,777.8294249,777.8294249,738.4564698,857.1097682,857.1097682,867.9205462,867.9205462,732.2879573
596.8846805,632.217138,632.217138,632.217138,777.8294249,777.8294249,738.4564698,857.1097682,857.1097682,867.9205462,867.9205462,732.2879573
596.4717544,632.1131378,632.1131378,632.1131378,777.2913208,777.2913208,737.945604,856.968773,856.968773,867.7777726,867.7777726,732.1674954
597.0911435,632.5291385,632.5291385,632.5291385,778.0984769,778.0984769,738.7119027,857.5327538,857.5327538,868.3488669,868.3488669,732.6493431
597.0911435,632.1131378,632.1131378,632.1131378,778.0984769,778.0984769,738.7119027,856.968773,856.968773,867.7777726,867.7777726,732.1674954
595.8523652,632.0091376,632.0091376,632.0091376,776.4841647,776.4841647,737.1793053,856.8277778,856.8277778,867.634999,867.634999,732.0470335
595.6459022,631.9051374,631.9051374,631.9051374,776.2151127,776.2151127,736.9238725,856.6867827,856.6867827,867.4922254,867.4922254,731.9265716
595.2329761,631.4891367,631.4891367,631.4891367,775.6770086,775.6770086,736.4130067,856.1228019,856.1228019,866.9211311,866.9211311,731.4447239
595.026513,631.4891367,631.4891367,631.4891367,775.4079566,775.4079566,736.1575738,856.1228019,856.1228019,866.9211311,866.9211311,731.4447239
594.6135869,631.2811363,631.2811363,631.2811363,774.8698525,774.8698525,735.646708,855.8408115,855.8408115,866.635584,866.635584,731.2038001
595.4394391,630.9691357,630.9691357,630.9691357,775.9460607,775.9460607,736.6684396,855.4178259,855.4178259,866.2072633,866.2072633,730.8424144
594.82005,630.7611354,630.7611354,630.7611354,775.1389046,775.1389046,735.9021409,855.1358355,855.1358355,865.9217161,865.9217161,730.6014906
594.6135869,630.7611354,630.7611354,630.7611354,774.8698525,774.8698525,735.646708,855.1358355,855.1358355,865.9217161,865.9217161,730.6014906
595.8523652,631.1771361,631.1771361,631.1771361,776.4841647,776.4841647,737.1793053,855.6998163,855.6998163,866.4928104,866.4928104,731.0833382
595.026513,630.9691357,630.9691357,630.9691357,775.4079566,775.4079566,736.1575738,855.4178259,855.4178259,866.2072633,866.2072633,730.8424144
595.6459022,630.8651355,630.8651355,630.8651355,776.2151127,776.2151127,736.9238725,855.2768307,855.2768307,866.0644897,866.0644897,730.7219525
596.2652913,630.9691357,630.9691357,630.9691357,777.0222688,777.0222688,737.6901711,855.4178259,855.4178259,866.2072633,866.2072633,730.8424144
596.2652913,631.0731359,631.0731359,631.0731359,777.0222688,777.0222688,737.6901711,855.5588211,855.5588211,866.3500369,866.3500369,730.9628763
596.4717544,631.1771361,631.1771361,631.1771361,777.2913208,777.2913208,737.945604,855.6998163,855.6998163,866.4928104,866.4928104,731.0833382
596.0588283,631.0731359,631.0731359,631.0731359,776.7532168,776.7532168,737.4347382,855.5588211,855.5588211,866.3500369,866.3500369,730.9628763
595.026513,631.1771361,631.1771361,631.1771361,775.4079566,775.4079566,736.1575738,855.6998163,855.6998163,866.4928104,866.4928104,731.0833382
597.0911435,631.1771361,631.1771361,631.1771361,778.0984769,778.0984769,738.7119027,855.6998163,855.6998163,866.4928104,866.4928104,731.0833382
595.6459022,630.7611354,630.7611354,630.7611354,776.2151127,776.2151127,736.9238725,855.1358355,855.1358355,865.9217161,865.9217161,730.6014906
596.2652913,630.9691357,630.9691357,630.9691357,777.0222688,777.0222688,737.6901711,855.4178259,855.4178259,866.2072633,866.2072633,730.8424144
595.8523652,630.6571352,630.6571352,630.6571352,776.4841647,776.4841647,737.1793053,854.9948404,854.9948404,865.7789426,865.7789426,730.4810287
596.0588283,630.553135,630.553135,630.553135,776.7532168,776.7532168,737.4347382,854.8538452,854.8538452,865.636169,865.636169,730.3605667
596.8846805,630.9691357,630.9691357,630.9691357,777.8294249,777.8294249,738.4564698,855.4178259,855.4178259,866.2072633,866.2072633,730.8424144
596.4717544,630.9691357,630.9691357,630.9691357,777.2913208,777.2913208,737.945604,855.4178259,855.4178259,866.2072633,866.2072633,730.8424144
595.4394391,630.4491348,630.4491348,630.4491348,775.9460607,775.9460607,736.6684396,854.71285,854.71285,865.4933954,865.4933954,730.2401048
595.026513,630.553135,630.553135,630.553135,775.4079566,775.4079566,736.1575738,854.8538452,854.8538452,865.636169,865.636169,730.3605667
595.026513,629.8251337,629.8251337,629.8251337,775.4079566,775.4079566,736.1575738,853.8668788,853.8668788,864.636754,864.636754,729.5173334
594.6135869,630.553135,630.553135,630.553135,774.8698525,774.8698525,735.646708,854.8538452,854.8538452,865.636169,865.636169,730.3605667
594.4071239,629.9291339,629.9291339,629.9291339,774.6008005,774.6008005,735.3912751,854.007874,854.007874,864.7795276,864.7795276,729.6377953
594.82005,629.2011325,629.2011325,629.2011325,775.1389046,775.1389046,735.9021409,853.0209077,853.0209077,863.7801126,863.7801126,728.7945619
593.7877347,629.0971324,629.0971324,629.0971324,773.7936444,773.7936444,734.6249765,852.8799125,852.8799125,863.637339,863.637339,728.6741
593.9941978,628.5771314,628.5771314,628.5771314,774.0626964,774.0626964,734.8804094,852.1749365,852.1749365,862.9234711,862.9234711,728.0717904
594.6135869,628.889132,628.889132,628.889132,774.8698525,774.8698525,735.646708,852.5979221,852.5979221,863.3517918,863.3517918,728.4331762
594.2006608,628.9931322,628.9931322,628.9931322,774.3317485,774.3317485,735.1358423,852.7389173,852.7389173,863.4945654,863.4945654,728.5536381
594.6135869,629.2011325,629.2011325,629.2011325,774.8698525,774.8698525,735.646708,853.0209077,853.0209077,863.7801126,863.7801126,728.7945619
594.6135869,628.889132,628.889132,628.889132,774.8698525,774.8698525,735.646708,852.5979221,852.5979221,863.3517918,863.3517918,728.4331762
595.8523652,629.0971324,629.0971324,629.0971324,776.4841647,776.4841647,737.1793053,852.8799125,852.8799125,863.637339,863.637339,728.6741
594.4071239,629.0971324,629.0971324,629.0971324,774.6008005,774.6008005,735.3912751,852.8799125,852.8799125,863.637339,863.637339,728.6741
596.0588283,629.4091329,629.4091329,629.4091329,776.7532168,776.7532168,737.4347382,853.3028981,853.3028981,864.0656597,864.0656597,729.0354857
595.6459022,629.4091329,629.4091329,629.4091329,776.2151127,776.2151127,736.9238725,853.3028981,853.3028981,864.0656597,864.0656597,729.0354857
596.2652913,628.889132,628.889132,628.889132,777.0222688,777.0222688,737.6901711,852.5979221,852.5979221,863.3517918,863.3517918,728.4331762
595.8523652,629.0971324,629.0971324,629.0971324,776.4841647,776.4841647,737.1793053,852.8799125,852.8799125,863.637339,863.637339,728.6741
596.4717544,628.9931322,628.9931322,628.9931322,777.2913208,777.2913208,737.945604,852.7389173,852.7389173,863.4945654,863.4945654,728.5536381
596.4717544,629.0971324,629.0971324,629.0971324,777.2913208,777.2913208,737.945604,852.8799125,852.8799125,863.637339,863.637339,728.6741
596.2652913,629.0971324,629.0971324,629.0971324,777.0222688,777.0222688,737.6901711,852.8799125,852.8799125,863.637339,863.637339,728.6741
596.2652913,628.4731312,628.4731312,628.4731312,777.0222688,777.0222688,737.6901711,852.0339413,852.0339413,862.7806975,862.7806975,727.9513285
596.4717544,629.0971324,629.0971324,629.0971324,777.2913208,777.2913208,737.945604,852.8799125,852.8799125,863.637339,863.637339,728.6741
596.4717544,628.6811316,628.6811316,628.6811316,777.2913208,777.2913208,737.945604,852.3159317,852.3159317,863.0662447,863.0662447,728.1922523
595.026513,628.6811316,628.6811316,628.6811316,775.4079566,775.4079566,736.1575738,852.3159317,852.3159317,863.0662447,863.0662447,728.1922523
599.155774,628.0571305,628.0571305,628.0571305,780.7889972,780.7889972,741.2662315,851.4699606,851.4699606,862.2096033,862.2096033,727.4694809
598.5363849,628.2651309,628.2651309,628.2651309,779.9818411,779.9818411,740.4999328,851.751951,851.751951,862.4951504,862.4951504,727.7104047
593.9941978,627.5371296,627.5371296,627.5371296,774.0626964,774.0626964,734.8804094,850.7649846,850.7649846,861.4957354,861.4957354,726.8671713
598.7428479,627.7451299,627.7451299,627.7451299,780.2508932,780.2508932,740.7553657,851.046975,851.046975,861.7812825,861.7812825,727.1080951
598.5363849,627.8491301,627.8491301,627.8491301,779.9818411,779.9818411,740.4999328,851.1879702,851.1879702,861.9240561,861.9240561,727.2285571
599.155774,627.9531303,627.9531303,627.9531303,780.7889972,780.7889972,741.2662315,851.3289654,851.3289654,862.0668297,862.0668297,727.349019
599.7751632,627.7451299,627.7451299,627.7451299,781.5961533,781.5961533,742.0325302,851.046975,851.046975,861.7812825,861.7812825,727.1080951
595.4394391,628.1611307,628.1611307,628.1611307,775.9460607,775.9460607,736.6684396,851.6109558,851.6109558,862.3523768,862.3523768,727.5899428
599.7751632,627.3291292,627.3291292,627.3291292,781.5961533,781.5961533,742.0325302,850.4829942,850.4829942,861.2101883,861.2101883,726.6262475
599.7751632,628.0571305,628.0571305,628.0571305,781.5961533,781.5961533,742.0325302,851.4699606,851.4699606,862.2096033,862.2096033,727.4694809
599.5687001,628.0571305,628.0571305,628.0571305,781.3271013,781.3271013,741.7770973,851.4699606,851.4699606,862.2096033,862.2096033,727.4694809
598.1234588,628.3691311,628.3691311,628.3691311,779.4437371,779.4437371,739.9890671,851.8929461,851.8929461,862.637924,862.637924,727.8308666
623.105488,628.6811316,628.6811316,628.6811316,811.999033,811.999033,770.8964461,852.3159317,852.3159317,863.0662447,863.0662447,728.1922523
639.0031429,628.5771314,628.5771314,628.5771314,832.7160394,832.7160394,790.5647783,852.1749365,852.1749365,862.9234711,862.9234711,728.0717904
641.8936256,628.2651309,628.2651309,628.2651309,836.4827679,836.4827679,794.1408386,851.751951,851.751951,862.4951504,862.4951504,727.7104047
638.5902168,628.7851318,628.7851318,628.7851318,832.1779354,832.1779354,790.0539125,852.4569269,852.4569269,863.2090183,863.2090183,728.3127143
648.9133693,628.1611307,628.1611307,628.1611307,845.630537,845.630537,802.8255567,851.6109558,851.6109558,862.3523768,862.3523768,727.5899428
660.2688371,627.8491301,627.8491301,627.8491301,860.4283987,860.4283987,816.8743654,851.1879702,851.1879702,861.9240561,861.9240561,727.2285571
672.8630832,628.2651309,628.2651309,628.2651309,876.8405727,876.8405727,832.4557713,851.751951,851.751951,862.4951504,862.4951504,727.7104047
675.960029,628.1611307,628.1611307,628.1611307,880.8763532,880.8763532,836.2872646,851.6109558,851.6109558,862.3523768,862.3523768,727.5899428
678.6440487,628.1611307,628.1611307,628.1611307,884.3740296,884.3740296,839.6078921,851.6109558,851.6109558,862.3523768,862.3523768,727.5899428
690.8253687,628.2651309,628.2651309,628.2651309,900.2480995,900.2480995,854.6784323,851.751951,851.751951,862.4951504,862.4951504,727.7104047
698.8774277,628.3691311,628.3691311,628.3691311,910.7411288,910.7411288,864.6403148,851.8929461,851.8929461,862.637924,862.637924,727.8308666
710.6458216,628.5771314,628.5771314,628.5771314,926.0770946,926.0770946,879.1999893,852.1749365,852.1749365,862.9234711,862.9234711,728.0717904
722.4142155,628.3691311,628.3691311,628.3691311,941.4130604,941.4130604,893.7596637,851.8929461,851.8929461,862.637924,862.637924,727.8308666
730.4662745,627.9531303,627.9531303,627.9531303,951.9060897,951.9060897,903.7215462,851.3289654,851.3289654,862.0668297,862.0668297,727.349019
742.2346684,628.3691311,628.3691311,628.3691311,967.2420555,967.2420555,918.2812206,851.8929461,851.8929461,862.637924,862.637924,727.8308666
751.1125796,628.2651309,628.2651309,628.2651309,978.8112929,978.8112929,929.2648347,851.751951,851.751951,862.4951504,862.4951504,727.7104047
751.7319687,628.1611307,628.1611307,628.1611307,979.618449,979.618449,930.0311333,851.6109558,851.6109558,862.3523768,862.3523768,727.5899428
751.9384318,628.6811316,628.6811316,628.6811316,979.887501,979.887501,930.2865662,852.3159317,852.3159317,863.0662447,863.0662447,728.1922523
751.7319687,628.0571305,628.0571305,628.0571305,979.618449,979.618449,930.0311333,851.4699606,851.4699606,862.2096033,862.2096033,727.4694809
751.9384318,628.4731312,628.4731312,628.4731312,979.887501,979.887501,930.2865662,852.0339413,852.0339413,862.7806975,862.7806975,727.9513285
751.7319687,628.1611307,628.1611307,628.1611307,979.618449,979.618449,930.0311333,851.6109558,851.6109558,862.3523768,862.3523768,727.5899428
756.4806189,627.8491301,627.8491301,627.8491301,985.8066457,985.8066457,935.9060897,851.1879702,851.1879702,861.9240561,861.9240561,727.2285571
759.9904908,628.1611307,628.1611307,628.1611307,990.3805303,990.3805303,940.2484487,851.6109558,851.6109558,862.3523768,862.3523768,727.5899428
760.4034169,627.8491301,627.8491301,627.8491301,990.9186343,990.9186343,940.7593145,851.1879702,851.1879702,861.9240561,861.9240561,727.2285571
761.2292691,633.7771408,633.7771408,633.7771408,991.9948425,991.9948425,941.781046,859.2246961,859.2246961,870.0621497,870.0621497,734.094886
761.6421952,641.9931556,641.9931556,641.9931556,992.5329465,992.5329465,942.2919118,870.3633162,870.3633162,881.3412619,881.3412619,743.611377
762.2615843,643.5531584,643.5531584,643.5531584,993.3401026,993.3401026,943.0582104,872.4782441,872.4782441,883.4828655,883.4828655,745.4183056
761.4357321,648.6491676,648.6491676,648.6491676,992.2638945,992.2638945,942.0364789,879.3870085,879.3870085,890.4787706,890.4787706,751.3209393
761.8486582,655.9291807,655.9291807,655.9291807,992.8019985,992.8019985,942.5473447,889.2566719,889.2566719,900.4729206,900.4729206,759.753273
761.6421952,657.9051842,657.9051842,657.9051842,992.5329465,992.5329465,942.2919118,891.9355805,891.9355805,903.1856185,903.1856185,762.0420494
761.4357321,657.2811831,657.2811831,657.2811831,992.2638945,992.2638945,942.0364789,891.0896093,891.0896093,902.3289771,902.3289771,761.3192779
762.6745104,657.3851833,657.3851833,657.3851833,993.8782067,993.8782067,943.5690762,891.2306045,891.2306045,902.4717507,902.4717507,761.4397398
761.8486582,659.6731874,659.6731874,659.6731874,992.8019985,992.8019985,942.5473447,894.3324987,894.3324987,905.6127692,905.6127692,764.0899018
762.6745104,669.9692059,669.9692059,669.9692059,993.8782067,993.8782067,943.5690762,908.2910227,908.2910227,919.7473529,919.7473529,776.015631
762.4680474,678.2892209,678.2892209,678.2892209,993.6091546,993.6091546,943.3136433,919.570638,919.570638,931.1692387,931.1692387,785.6525839
762.8809735,679.2252226,679.2252226,679.2252226,994.1472587,994.1472587,943.8245091,920.8395947,920.8395947,932.4542008,932.4542008,786.7367411
762.8809735,680.2652245,680.2652245,680.2652245,994.1472587,994.1472587,943.8245091,922.2495466,922.2495466,933.8819366,933.8819366,787.9413602
762.4680474,682.5532286,682.5532286,682.5532286,993.6091546,993.6091546,943.3136433,925.3514408,925.3514408,937.0229552,937.0229552,790.5915223
762.2615843,686.5052357,686.5052357,686.5052357,993.3401026,993.3401026,943.0582104,930.7092581,930.7092581,942.4483509,942.4483509,795.1690749
761.8486582,690.9772437,690.9772437,690.9772437,992.8019985,992.8019985,942.5473447,936.7720513,936.7720513,948.5876145,948.5876145,800.3489371
761.6421952,690.0412421,690.0412421,690.0412421,992.5329465,992.5329465,942.2919118,935.5030946,935.5030946,947.3026524,947.3026524,799.2647799
762.8809735,689.1052404,689.1052404,689.1052404,994.1472587,994.1472587,943.8245091,934.2341379,934.2341379,946.0176902,946.0176902,798.1806227
762.6745104,689.8332417,689.8332417,689.8332417,993.8782067,993.8782067,943.5690762,935.2211042,935.2211042,947.0171052,947.0171052,799.023856
761.8486582,689.2092406,689.2092406,689.2092406,992.8019985,992.8019985,942.5473447,934.3751331,934.3751331,946.1604638,946.1604638,798.3010846
762.0551213,689.5212411,689.5212411,689.5212411,993.0710506,993.0710506,942.8027776,934.7981187,934.7981187,946.5887845,946.5887845,798.6624703
762.4680474,691.2892443,691.2892443,691.2892443,993.6091546,993.6091546,943.3136433,937.1950369,937.1950369,949.0159352,949.0159352,800.7103228
762.8809735,694.3052497,694.3052497,694.3052497,994.1472587,994.1472587,943.8245091,941.2838975,941.2838975,953.1563688,953.1563688,804.2037182
762.6745104,697.4252553,697.4252553,697.4252553,993.8782067,993.8782067,943.5690762,945.5137532,945.5137532,957.439576,957.439576,807.8175756
762.2615843,699.9212598,699.9212598,699.9212598,993.3401026,993.3401026,943.0582104,948.8976378,948.8976378,960.8661417,960.8661417,810.7086614
762.6745104,702.9372653,702.9372653,702.9372653,993.8782067,993.8782067,943.5690762,952.9864983,952.9864983,965.0065753,965.0065753,814.2020568
762.6745104,705.9532707,705.9532707,705.9532707,993.8782067,993.8782067,943.5690762,957.0753589,957.0753589,969.1470089,969.1470089,817.6954523
762.4680474,708.8652759,708.8652759,708.8652759,993.6091546,993.6091546,943.3136433,961.0232243,961.0232243,973.144669,973.144669,821.0683858
762.6745104,710.6332791,710.6332791,710.6332791,993.8782067,993.8782067,943.5690762,963.4201425,963.4201425,975.5718197,975.5718197,823.1162383
762.8809735,713.5452844,713.5452844,713.5452844,994.1472587,994.1472587,943.8245091,967.3680079,967.3680079,979.5694797,979.5694797,826.4891718
763.9132887,716.145289,716.145289,716.145289,995.4925189,995.4925189,945.1016735,970.8928876,970.8928876,983.138819,983.138819,829.5007195
763.0874365,718.329293,718.329293,718.329293,994.4163107,994.4163107,944.079942,973.8537867,973.8537867,986.137064,986.137064,832.0304197
763.5003626,722.4893005,722.4893005,722.4893005,994.9544148,994.9544148,944.5908077,979.4935943,979.4935943,991.8480069,991.8480069,836.8488961
763.5003626,723.321302,723.321302,723.321302,994.9544148,994.9544148,944.5908077,980.6215558,980.6215558,992.9901955,992.9901955,837.8125914
770.1071803,723.2173018,723.2173018,723.2173018,1003.56408,1003.56408,952.7646601,980.4805607,980.4805607,992.8474219,992.8474219,837.6921295
773.4105891,723.2173018,723.2173018,723.2173018,1007.868912,1007.868912,956.8515862,980.4805607,980.4805607,992.8474219,992.8474219,837.6921295
769.2813281,723.321302,723.321302,723.321302,1002.487872,1002.487872,951.7429285,980.6215558,980.6215558,992.9901955,992.9901955,837.8125914
764.5326779,726.0253068,726.0253068,726.0253068,996.299675,996.299675,945.8679722,984.2874308,984.2874308,996.7023084,996.7023084,840.9446011
763.7068257,729.2493126,729.2493126,729.2493126,995.2234668,995.2234668,944.8462406,988.6582818,988.6582818,1001.128289,1001.128289,844.6789203
767.6296237,731.5373168,731.5373168,731.5373168,1000.335455,1000.335455,949.6994654,991.760176,991.760176,1004.269308,1004.269308,847.3290824
767.0102345,734.8653227,734.8653227,734.8653227,999.5282994,999.5282994,948.9331668,996.2720221,996.2720221,1008.838062,1008.838062,851.1838635
766.3908454,736.2173252,736.2173252,736.2173252,998.7211433,998.7211433,948.1668681,998.1049596,998.1049596,1010.694118,1010.694118,852.7498684
761.4357321,736.2173252,736.2173252,736.2173252,992.2638945,992.2638945,942.0364789,998.1049596,998.1049596,1010.694118,1010.694118,852.7498684
763.5003626,736.4253255,736.4253255,736.4253255,994.9544148,994.9544148,944.5908077,998.38695,998.38695,1010.979666,1010.979666,852.9907922
766.3908454,735.6973242,735.6973242,735.6973242,998.7211433,998.7211433,948.1668681,997.3999836,997.3999836,1009.980251,1009.980251,852.1475588
764.1197518,737.5693276,737.5693276,737.5693276,995.7615709,995.7615709,945.3571064,999.9378971,999.9378971,1012.550175,1012.550175,854.3158732
766.5973084,740.585333,740.585333,740.585333,998.9901953,998.9901953,948.422301,1004.026758,1004.026758,1016.690609,1016.690609,857.8092686
762.6745104,743.6013385,743.6013385,743.6013385,993.8782067,993.8782067,943.5690762,1008.115618,1008.115618,1020.831042,1020.831042,861.3026641
763.5003626,746.4093435,746.4093435,746.4093435,994.9544148,994.9544148,944.5908077,1011.922488,1011.922488,1024.685929,1024.685929,864.5551357
763.5003626,749.3213488,749.3213488,749.3213488,994.9544148,994.9544148,944.5908077,1015.870354,1015.870354,1028.683589,1028.683589,867.9280692
763.9132887,751.5053527,751.5053527,751.5053527,995.4925189,995.4925189,945.1016735,1018.831253,1018.831253,1031.681834,1031.681834,870.4577693
764.7391409,752.4413544,752.4413544,752.4413544,996.568727,996.568727,946.1234051,1020.100209,1020.100209,1032.966796,1032.966796,871.5419265
763.5003626,752.3373542,752.3373542,752.3373542,994.9544148,994.9544148,944.5908077,1019.959214,1019.959214,1032.824022,1032.824022,871.4214646
763.7068257,752.7533549,752.7533549,752.7533549,995.2234668,995.2234668,944.8462406,1020.523195,1020.523195,1033.395116,1033.395116,871.9033122
765.3585301,752.4413544,752.4413544,752.4413544,997.3758831,997.3758831,946.8897037,1020.100209,1020.100209,1032.966796,1032.966796,871.5419265
768.4554759,752.7533549,752.7533549,752.7533549,1001.411664,1001.411664,950.721197,1020.523195,1020.523195,1033.395116,1033.395116,871.9033122
767.8360867,752.0253536,752.0253536,752.0253536,1000.604507,1000.604507,949.9548983,1019.536229,1019.536229,1032.395701,1032.395701,871.0600789
768.0425498,752.8573551,752.8573551,752.8573551,1000.87356,1000.87356,950.2103312,1020.66419,1020.66419,1033.53789,1033.53789,872.0237741
770.5201064,754.1053574,754.1053574,754.1053574,1004.102184,1004.102184,953.2755258,1022.356132,1022.356132,1035.251173,1035.251173,873.4693171
772.5847369,754.9373589,754.9373589,754.9373589,1006.792704,1006.792704,955.8298547,1023.484094,1023.484094,1036.393361,1036.393361,874.4330124
772.7911999,755.2493594,755.2493594,755.2493594,1007.061756,1007.061756,956.0852876,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
772.3782738,755.2493594,755.2493594,755.2493594,1006.523652,1006.523652,955.5744218,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
771.9653477,754.5213581,754.5213581,754.5213581,1005.985548,1005.985548,955.063556,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
772.3782738,754.7293585,754.7293585,754.7293585,1006.523652,1006.523652,955.5744218,1023.202104,1023.202104,1036.107814,1036.107814,874.1920885
771.5524216,754.0013572,754.0013572,754.0013572,1005.447444,1005.447444,954.5526903,1022.215137,1022.215137,1035.108399,1035.108399,873.3488552
771.9653477,754.1053574,754.1053574,754.1053574,1005.985548,1005.985548,955.063556,1022.356132,1022.356132,1035.251173,1035.251173,873.4693171
772.3782738,754.5213581,754.5213581,754.5213581,1006.523652,1006.523652,955.5744218,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
772.1718108,754.4173579,754.4173579,754.4173579,1006.2546,1006.2546,955.3189889,1022.779118,1022.779118,1035.679494,1035.679494,873.8307028
771.7588847,754.1053574,754.1053574,754.1053574,1005.716496,1005.716496,954.8081231,1022.356132,1022.356132,1035.251173,1035.251173,873.4693171
772.5847369,754.6253583,754.6253583,754.6253583,1006.792704,1006.792704,955.8298547,1023.061108,1023.061108,1035.965041,1035.965041,874.0716266
771.5524216,754.9373589,754.9373589,754.9373589,1005.447444,1005.447444,954.5526903,1023.484094,1023.484094,1036.393361,1036.393361,874.4330124
772.7911999,754.4173579,754.4173579,754.4173579,1007.061756,1007.061756,956.0852876,1022.779118,1022.779118,1035.679494,1035.679494,873.8307028
771.9653477,754.5213581,754.5213581,754.5213581,1005.985548,1005.985548,955.063556,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
770.7265694,754.5213581,754.5213581,754.5213581,1004.371236,1004.371236,953.5309587,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
772.3782738,754.5213581,754.5213581,754.5213581,1006.523652,1006.523652,955.5744218,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
772.3782738,754.2093576,754.2093576,754.2093576,1006.523652,1006.523652,955.5744218,1022.497128,1022.497128,1035.393946,1035.393946,873.589779
771.9653477,753.897357,753.897357,753.897357,1005.985548,1005.985548,955.063556,1022.074142,1022.074142,1034.965626,1034.965626,873.2283933
772.5847369,754.6253583,754.6253583,754.6253583,1006.792704,1006.792704,955.8298547,1023.061108,1023.061108,1035.965041,1035.965041,874.0716266
771.9653477,754.5213581,754.5213581,754.5213581,1005.985548,1005.985548,955.063556,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
772.5847369,754.5213581,754.5213581,754.5213581,1006.792704,1006.792704,955.8298547,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
772.1718108,754.8333587,754.8333587,754.8333587,1006.2546,1006.2546,955.3189889,1023.343099,1023.343099,1036.250588,1036.250588,874.3125505
772.7911999,754.8333587,754.8333587,754.8333587,1007.061756,1007.061756,956.0852876,1023.343099,1023.343099,1036.250588,1036.250588,874.3125505
770.3136433,755.0413591,755.0413591,755.0413591,1003.833132,1003.833132,953.0200929,1023.625089,1023.625089,1036.536135,1036.536135,874.5534743
763.9132887,754.5213581,754.5213581,754.5213581,995.4925189,995.4925189,945.1016735,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
763.5003626,754.8333587,754.8333587,754.8333587,994.9544148,994.9544148,944.5908077,1023.343099,1023.343099,1036.250588,1036.250588,874.3125505
764.1197518,754.3133577,754.3133577,754.3133577,995.7615709,995.7615709,945.3571064,1022.638123,1022.638123,1035.53672,1035.53672,873.7102409
763.0874365,754.2093576,754.2093576,754.2093576,994.4163107,994.4163107,944.079942,1022.497128,1022.497128,1035.393946,1035.393946,873.589779
763.5003626,754.5213581,754.5213581,754.5213581,994.9544148,994.9544148,944.5908077,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
763.5003626,754.1053574,754.1053574,754.1053574,994.9544148,994.9544148,944.5908077,1022.356132,1022.356132,1035.251173,1035.251173,873.4693171
763.0874365,753.897357,753.897357,753.897357,994.4163107,994.4163107,944.079942,1022.074142,1022.074142,1034.965626,1034.965626,873.2283933
764.5326779,753.7933568,753.7933568,753.7933568,996.299675,996.299675,945.8679722,1021.933147,1021.933147,1034.822852,1034.822852,873.1079313
764.3262148,754.3133577,754.3133577,754.3133577,996.0306229,996.0306229,945.6125393,1022.638123,1022.638123,1035.53672,1035.53672,873.7102409
764.7391409,753.6893566,753.6893566,753.6893566,996.568727,996.568727,946.1234051,1021.792152,1021.792152,1034.680079,1034.680079,872.9874694
764.1197518,754.6253583,754.6253583,754.6253583,995.7615709,995.7615709,945.3571064,1023.061108,1023.061108,1035.965041,1035.965041,874.0716266
764.7391409,754.2093576,754.2093576,754.2093576,996.568727,996.568727,946.1234051,1022.497128,1022.497128,1035.393946,1035.393946,873.589779
764.7391409,754.5213581,754.5213581,754.5213581,996.568727,996.568727,946.1234051,1022.920113,1022.920113,1035.822267,1035.822267,873.9511647
765.152067,754.6253583,754.6253583,754.6253583,997.1068311,997.1068311,946.6342708,1023.061108,1023.061108,1035.965041,1035.965041,874.0716266
764.1197518,754.6253583,754.6253583,754.6253583,995.7615709,995.7615709,945.3571064,1023.061108,1023.061108,1035.965041,1035.965041,874.0716266
765.152067,754.2093576,754.2093576,754.2093576,997.1068311,997.1068311,946.6342708,1022.497128,1022.497128,1035.393946,1035.393946,873.589779
764.7391409,754.0013572,754.0013572,754.0013572,996.568727,996.568727,946.1234051,1022.215137,1022.215137,1035.108399,1035.108399,873.3488552
765.7714562,754.4173579,754.4173579,754.4173579,997.9139872,997.9139872,947.4005695,1022.779118,1022.779118,1035.679494,1035.679494,873.8307028
