g,t,var,multiplier
PP_2709_4,240,DT_Obl,29.91675127350741
PP_2709_4,240,PowerGenerated,18.98537468255377
PP_2709_4,240,UT_Obl,40.0
PP_2709_4,240,UnitOn,29.917957862103247
PP_2709_4,288,DT_Obl,29.91675127350741
PP_2709_4,288,PowerGenerated,18.98537468255377
PP_2709_4,288,UT_Obl,40.0
PP_2709_4,288,UnitOn,29.917957862103247
PP_2709_5,48,DT_Obl,30.93508861074671
PP_2709_5,48,PowerGenerated,19.716820434936505
PP_2709_5,48,UT_Obl,38.981662662760705
PP_2709_5,48,UnitOn,30.2509007293287
PP_2709_5,96,DT_Obl,30.47321172187171
PP_2709_5,96,PowerGenerated,58.38041406940611
PP_2709_5,96,UT_Obl,39.443539551635716
PP_2709_5,96,UnitOn,30.136881910290388
PP_2709_5,144,DT_Obl,31.315676930008376
PP_2709_5,144,PowerGenerated,-29.721541672618308
PP_2709_5,144,UT_Obl,38.601074343499036
PP_2709_5,144,UnitOn,28.937274353083932
PP_2709_5,192,DT_Obl,31.199689703695395
PP_2709_5,192,PowerGenerated,-31.094895995750054
PP_2709_5,192,UT_Obl,38.717061569812024
PP_2709_5,192,UnitOn,29.069107131743845
PP_2709_5,240,DT_Obl,30.991481947980525
PP_2709_5,240,PowerGenerated,9.732489272734519
PP_2709_5,240,UT_Obl,38.9252693255269
PP_2709_5,240,UnitOn,29.838314806997666
PP_2709_5,288,DT_Obl,32.0
PP_2709_5,288,PowerGenerated,-4.836865164150183
PP_2709_5,288,UT_Obl,37.91675127350742
PP_2709_5,288,UnitOn,28.74074085033883
PP_2709_ST1,48,DT_Obl,23.19254562356327
PP_2709_ST1,48,PowerGenerated,-78.32678857087137
PP_2709_ST1,48,UT_Obl,41.46922317966852
PP_2709_ST1,48,UnitOn,29.62889819841337
PP_2709_ST1,96,DT_Obl,25.84959908744874
PP_2709_ST1,96,PowerGenerated,-110.76170121924486
PP_2709_ST1,96,UT_Obl,40.0
PP_2709_ST1,96,UnitOn,29.027426888837255
PP_2709_ST1,144,DT_Obl,25.495189707435856
PP_2709_ST1,144,PowerGenerated,-13.45892600788618
PP_2709_ST1,144,UT_Obl,39.48741221334862
PP_2709_ST1,144,UnitOn,29.96715257405933
PP_2709_ST1,192,DT_Obl,23.819276704539302
PP_2709_ST1,192,PowerGenerated,35.08676332993244
PP_2709_ST1,192,UT_Obl,40.18746964432222
PP_2709_ST1,192,UnitOn,30.683664646878032
